order_id,products
638066,42534
638132,26209
638199,13176
638202,13176
638255,21616
638294,24852
638358,None
638483,13176
638503,43295
638541,24852
638575,None
638656,36183
638679,13176
638690,None
638872,38739
638886,13176
638898,7781
638915,45007
638959,31555
638962,16965
638970,24852
638987,13176
638992,None
639069,47209
639091,47766
639142,13176
639179,47209
639182,17794
639248,None
639348,None
639361,35221
639415,13176
639496,47626
639528,24852
639533,None
639568,30021
639597,37646
639662,24852
639699,27086
639711,46979
639726,21137
639793,38400
639867,24852
639884,None
639937,24852
639960,16797
639977,32478
640010,None
640012,47877
640034,44632
640046,4698
640082,21137
640095,21903
640097,19660
640178,21616
640219,13176
640362,13176
640487,13176
640521,21903
640671,None
640703,13176
640822,None
640910,26209
641010,24852
641036,24852
641039,24852
641088,None
641098,39275
641123,None
641179,47209
641212,24852
641369,None
641414,21288
641521,8518
641536,13176
641604,21137
641613,13176
641618,49235
641631,1181
641643,13176
641734,None
641797,13176
641798,22935
641952,13176
642008,21137
642029,47766
642050,21709
642072,24852
642160,28204
642244,31992
642263,None
642264,45007
642312,13176
642362,13176
642375,49683
642388,24852
642412,48679
642474,43693
642490,24852
642508,24852
642545,49683
642550,None
642606,22935
642613,24852
642634,None
642688,5077
642724,13176
642787,None
642816,46822
642837,33671
643055,13176
643236,24852
643275,13176
643288,13176
643293,24852
643318,24852
643352,14867
643379,4920
643403,24852
643414,22935
643473,24838
643549,13176
643588,21137
643595,13176
643647,196
643669,None
643673,32566
643677,21903
643715,None
643837,24852
643861,None
643922,24852
643952,46056
644072,None
644101,27845
644109,13176
644179,44359
644183,41290
644200,49235
644217,None
644223,None
644250,None
644301,30183
644425,13176
644438,24852
644479,24852
644486,None
644601,44632
644656,None
644675,4462
644696,13176
644743,None
644777,24852
644832,28199
644878,21137
644922,13176
644963,None
644971,39108
644979,6631
644991,41844
645012,24852
645104,47209
645163,None
645194,18523
645211,24852
645253,40604
645284,45007
645308,21137
645363,13176
645385,13176
645414,16797
645424,21137
645447,31683
645475,21137
645561,31683
645580,4605
645618,None
645632,37158
645691,24852
645729,21137
645773,42719
645789,24852
645807,None
645862,24852
645940,27086
645951,13176
646162,47766
646182,None
646299,13176
646315,24852
646339,None
646357,46931
646400,None
646467,24852
646481,24135
646497,None
646513,13176
646543,None
646547,3957
646605,13176
646629,24852
646853,13176
646910,13176
646989,3957
647040,None
647118,None
647133,6438
647186,49683
647223,13176
647236,46061
647256,24852
647301,None
647360,13176
647471,None
647475,24852
647575,27104
647661,24852
647672,21137
647726,47209
647747,None
647753,24852
647823,26604
647870,None
647877,13176
647889,None
647985,38768
648016,47766
648030,None
648052,5077
648053,None
648126,27845
648189,24852
648194,26209
648205,24852
648207,47626
648228,None
648275,None
648286,21903
648364,39275
648406,13176
648417,24852
648475,24852
648857,2855
648875,32650
648940,None
649006,None
649007,24852
649024,13176
649106,None
649107,49683
649147,37687
649152,35547
649233,24852
649311,26209
649333,24852
649534,None
649543,21137
649674,None
649717,33754
649767,27845
649841,None
649842,None
649889,None
649945,13176
650004,None
650056,None
650065,21903
650207,21903
650239,None
650248,5077
650388,None
650450,21903
650466,42701
650535,34969
650536,10151
650549,21137
650689,47734
650704,48679
650760,47766
650845,24852
650903,None
650921,48523
650967,24852
651016,None
651168,None
651234,27104
651240,12341
651260,None
651276,24852
651302,24852
651431,13176
651445,49683
651458,21903
651778,28204
651785,8193
651959,39108
651984,None
652032,13176
652046,49235
652064,21903
652072,47209
652129,None
652246,16797
652329,196
652349,13176
652575,47626
652596,None
652603,13176
652772,47209
652852,13176
652856,24852
652868,None
652900,5876
652916,49683
652944,None
652969,43352
653061,37158
653084,None
653085,13292
653141,13176
653152,32747
653182,40332
653192,None
653252,24852
653401,None
653434,21903
653449,790
653485,21903
653494,None
653547,13176
653571,24852
653621,35951
653693,40905
653775,21903
653846,None
653987,None
654027,13176
654116,None
654150,14947
654186,43352
654192,13176
654202,24852
654217,4605
654228,None
654265,17758
654313,47209
654315,24852
654397,28985
654420,None
654563,30391
654624,39275
654730,30489
654752,None
654788,21137
654833,13176
654952,13176
655019,None
655026,21137
655059,27086
655078,24852
655142,196
655165,651
655166,24852
655242,6184
655264,24852
655273,47209
655335,None
655374,27966
655450,21137
655468,None
655472,27966
655484,13176
655515,21137
655542,None
655586,21137
655624,43352
655735,21137
655808,15680
655814,13575
655843,24852
655856,None
655870,None
655893,None
655894,10473
655902,24852
655915,None
655919,5876
655934,24852
655973,16797
656059,22935
656085,43772
656120,6184
656162,24852
656243,21137
656296,13176
656310,None
656321,24852
656330,28226
656346,None
656366,24852
656368,47626
656396,13176
656429,24852
656527,24852
656535,47766
656649,23909
656660,None
656685,None
656727,196
656844,13176
656877,10957
656899,13176
657029,21137
657142,22935
657211,46979
657232,49683
657246,None
657262,4920
657296,22963
657431,196
657432,13176
657435,None
657473,29487
657490,21903
657535,None
657536,46676
657542,13176
657671,24852
657701,24852
657706,4635
657743,24852
657746,15592
657791,24852
657795,None
657855,14992
657862,None
657891,24852
657968,None
657988,39408
658041,47766
658087,17616
658113,22935
658154,None
658168,32566
658181,40706
658264,47766
658370,None
658396,47209
658413,24852
658452,21137
658485,11520
658643,None
658673,24852
658721,24852
658840,6184
658852,None
658866,49683
658867,None
658877,37687
658886,13176
658896,None
658901,24852
658915,35842
659000,23341
659049,None
659083,None
659162,None
659282,41065
659310,21137
659341,40208
659455,None
659464,None
659545,27086
659585,24852
659597,24852
659604,24852
659635,None
659696,47766
659712,24852
659724,11182
659750,None
659766,None
659774,21137
659829,20995
659833,4957
659950,21903
659970,24852
660087,None
660150,None
660186,21267
660188,None
660248,47766
660251,24852
660259,21137
660284,13176
660334,24852
660340,13176
660508,47766
660526,12980
660571,16797
660605,27344
660617,1511
660665,6184
660679,4920
660742,None
660808,None
660948,24852
661008,24852
661022,None
661050,16696
661094,13176
661200,13176
661235,None
661326,None
661345,24852
661506,None
661545,196
661562,9076
661658,None
661663,24852
661699,16953
661701,None
661751,15902
661809,None
661842,9076
661920,None
662075,None
662169,21292
662172,305
662216,15130
662288,43352
662358,33065
662362,3020
662370,13176
662605,45007
662727,24852
662732,16953
662792,13176
662795,47766
662816,38533
662891,13176
662919,None
663030,27966
663064,24852
663113,196
663247,24852
663277,12916
663289,13176
663321,24852
663330,None
663358,27845
663389,None
663408,29487
663440,24852
663593,13176
663627,196
663641,4377
663650,13176
663723,21903
663739,1940
663775,None
663788,13176
663859,24852
663973,13176
663983,None
663988,47626
664014,13176
664038,14992
664134,27086
664183,30776
664202,24852
664306,None
664315,13176
664432,24489
664482,13176
664507,None
664509,16797
664519,21903
664611,None
664630,None
664641,13838
664679,24852
664818,24852
664834,41319
664870,39408
664891,None
664906,24852
664930,None
664944,24852
664987,24010
665004,None
665045,None
665105,24852
665122,46667
665141,26209
665143,44359
665149,13176
665248,34358
665274,24852
665277,35221
665306,24964
665338,24852
665344,24852
665361,26209
665434,23375
665518,None
665520,13176
665556,24852
665610,8536
665612,13176
665642,None
665724,None
665756,24852
665759,None
665765,None
665791,49683
665793,24852
665894,13176
665900,24852
665937,6184
665968,27086
665996,49683
666064,24852
666090,21903
666161,24852
666229,None
666302,None
666473,37065
666756,24852
666807,None
666859,21903
666895,34358
666929,40723
666939,21137
666982,43961
667000,15613
667037,13176
667078,13176
667136,13176
667144,13176
667265,13176
667281,13176
667297,None
667304,32331
667307,47626
667365,21903
667374,21137
667483,16797
667689,47626
667763,24852
667995,None
668007,47141
668029,None
668032,21137
668110,16797
668217,21137
668272,40706
668333,24852
668436,None
668536,24852
668562,28199
668628,24852
668645,13176
668661,24852
668680,17224
668692,21386
668696,10673
668734,4472
668745,13176
668814,39332
668855,24852
668893,None
668901,24852
668904,21137
669019,21137
669066,16965
669095,None
669140,24852
669143,39275
669177,196
669240,21903
669296,196
669298,13176
669342,24852
669434,13176
669483,6184
669613,None
669654,None
669732,24852
669747,24852
669752,24852
669827,24852
669894,13176
669960,13176
669968,34126
669970,47209
669985,4605
669996,None
670045,21386
670088,3298
670131,21616
670176,None
670177,13176
670198,27104
670283,13176
670347,21137
670439,17122
670440,None
670449,13176
670653,21903
670667,24852
670755,7175
670816,44632
670917,13176
670950,16797
670993,4920
671011,None
671109,None
671169,None
671243,24852
671311,25890
671457,None
671541,24852
671654,None
671681,24852
671745,9623
671747,None
671883,None
672020,24852
672038,8424
672055,24852
672095,None
672142,18443
672193,None
672220,24852
672330,24852
672374,24852
672398,13176
672400,24852
672427,13176
672473,None
672479,None
672484,24852
672486,None
672503,20955
672779,27845
672853,24852
672876,21137
672954,130
673055,13984
673084,21903
673169,None
673199,13176
673219,8424
673263,24852
673393,None
673511,24852
673538,28204
673555,21137
673592,None
673679,49683
673839,27845
673876,24852
673963,5077
673976,None
674032,45007
674034,13176
674078,None
674085,21137
674144,None
674462,47209
674518,24964
674519,None
674526,27845
674625,None
674643,24852
674717,24852
674779,21137
674874,24852
675005,39947
675006,13176
675040,47766
675080,21137
675081,21137
675199,None
675227,None
675276,None
675309,47626
675338,None
675475,24852
675480,None
675528,36316
675534,None
675571,None
675584,16797
675681,13176
675743,13176
675800,13176
675982,None
676030,21903
676033,None
676068,40709
676104,2770
676124,24852
676155,37710
676239,None
676356,13176
676359,29095
676380,13176
676409,38400
676426,13176
676430,None
676464,8859
676510,24184
676544,None
676583,None
676618,47209
676666,None
676725,432
676737,1194
676816,None
676865,14947
676998,24852
677006,24852
677265,24852
677300,47626
677303,None
677348,21903
677574,13176
677630,None
677748,None
677782,None
677797,13176
677807,None
677899,5876
677917,36839
677983,23375
677995,13176
678062,13176
678077,4210
678110,None
678183,None
678235,13176
678239,24852
678285,None
678482,21903
678501,24852
678525,24852
678705,13176
678712,None
678785,None
678839,15424
